sample,date,time,ID,neo_nmol_SG,datetime1,group,sex,age,repro,max_t_days1,max_t_days10,max_t_days11,max_t_days12,max_t_days13,max_t_days14,max_t_days15,max_t_days16,max_t_days17,max_t_days18,max_t_days19,max_t_days2,max_t_days20,max_t_days21,max_t_days28,max_t_days3,max_t_days35,max_t_days5,max_t_days7,max_t_days9,min_t_days1,min_t_days10,min_t_days11,min_t_days12,min_t_days13,min_t_days14,min_t_days15,min_t_days16,min_t_days17,min_t_days18,min_t_days19,min_t_days2,min_t_days20,min_t_days21,min_t_days28,min_t_days3,min_t_days35,min_t_days5,min_t_days7,min_t_days9,rain_days1,rain_days2,rain_days3,rain_days4
253,2022-06-10,11:36:00,MAN,438.1461301775176,2022-06-10T11:36:00Z,Mesas,M,7.9,M,26.26078125,25.95564393939394,25.992161458333335,25.96059294871795,26.036614583333332,26.111881944444445,26.16462890625,26.167867647058824,26.134421296296296,26.223985745614034,26.336515625,26.052812499999998,26.335252976190475,26.313745265151514,26.673577586206896,25.883046875,26.96791087962963,26.175868055555554,26.009283854166668,25.93853125,25.762708333333332,25.48838068181818,25.525251736111112,25.494471153846153,25.55997023809524,25.632548611111112,25.68281901041667,25.688988970588234,25.656197916666667,25.73811403508772,25.84528125,25.583784722222223,25.845515873015874,25.824829545454545,26.178308189655173,25.432630208333332,26.457549189814817,25.710989583333333,25.548736979166666,25.473958333333332,0.08437500000000014,0.06597222222222215,0.1041666666666668,0.24624999999999875
255,2022-06-28,07:50:00,TUA,1480.6629017751793,2022-06-28T07:50:00Z,Tenori,F,1.3,juv,26.09609375,26.130473484848483,26.15118923611111,26.171634615384615,26.078534226190477,26.00886111111111,25.912565104166667,25.900085784313724,25.940966435185185,25.963311403508772,25.972947916666666,26.04204861111111,25.956944444444446,25.930435606060605,25.946533764367818,26.01369791666667,26.037693865740742,26.185815972222223,26.3434375,26.2114375,25.628229166666667,25.657964015151514,25.673750000000002,25.69415064102564,25.603050595238095,25.531784722222223,25.442180989583335,25.431366421568626,25.46821759259259,25.489435307017544,25.497666666666667,25.60121527777778,25.484727182539682,25.46174715909091,25.475865660919542,25.562109375,25.56220775462963,25.716527777777777,25.865481770833334,25.735166666666668,0.05520833333333326,0.037500000000000096,0.10989583333333351,0.09041666666666677
256,2022-06-28,11:06:00,PUC,685.0219269536847,2022-06-28T11:06:00Z,Palmas,M,5,M,26.09609375,26.130473484848483,26.15118923611111,26.171634615384615,26.078534226190477,26.00886111111111,25.912565104166667,25.900085784313724,25.940966435185185,25.963311403508772,25.972947916666666,26.04204861111111,25.956944444444446,25.930435606060605,25.946533764367818,26.01369791666667,26.037693865740742,26.185815972222223,26.3434375,26.2114375,25.628229166666667,25.657964015151514,25.673750000000002,25.69415064102564,25.603050595238095,25.531784722222223,25.442180989583335,25.431366421568626,25.46821759259259,25.489435307017544,25.497666666666667,25.60121527777778,25.484727182539682,25.46174715909091,25.475865660919542,25.562109375,25.56220775462963,25.716527777777777,25.865481770833334,25.735166666666668,0.05520833333333326,0.037500000000000096,0.10989583333333351,0.09041666666666677
260,2022-07-06,07:49:00,MYK,773.6925038038753,2022-07-06T07:49:00Z,Mesas,M,1.5,M,26.287760416666668,26.52371212121212,26.474123263888888,26.48028044871795,26.482113095238095,26.561597222222222,26.52388671875,26.472371323529412,26.430503472222224,26.372099780701756,26.372447916666665,26.706666666666667,26.374568452380952,26.306098484848484,26.163121408045978,26.680625,26.109927662037038,26.450590277777778,26.7043359375,26.5826875,25.752864583333334,26.042575757575758,25.992760416666666,25.998822115384616,25.997418154761906,26.073847222222224,26.036783854166668,25.98582720588235,25.94535300925926,25.889594298245616,25.887484375,26.1775,25.889935515873017,25.823063446969698,25.684274425287356,26.172578125,25.634227430555555,25.96546875,26.2080859375,26.092114583333334,0.20208333333333323,0.13472222222222197,0.10104166666666652,0.15666666666666695
261,2022-07-06,10:21:00,MUL,372.37904094674235,2022-07-06T10:21:00Z,Mesas,F,11,Lactating,26.287760416666668,26.52371212121212,26.474123263888888,26.48028044871795,26.482113095238095,26.561597222222222,26.52388671875,26.472371323529412,26.430503472222224,26.372099780701756,26.372447916666665,26.706666666666667,26.374568452380952,26.306098484848484,26.163121408045978,26.680625,26.109927662037038,26.450590277777778,26.7043359375,26.5826875,25.752864583333334,26.042575757575758,25.992760416666666,25.998822115384616,25.997418154761906,26.073847222222224,26.036783854166668,25.98582720588235,25.94535300925926,25.889594298245616,25.887484375,26.1775,25.889935515873017,25.823063446969698,25.684274425287356,26.172578125,25.634227430555555,25.96546875,26.2080859375,26.092114583333334,0.20208333333333323,0.13472222222222197,0.10104166666666652,0.15666666666666695
262,2022-07-06,10:27:00,MAN,501.38371597632283,2022-07-06T10:27:00Z,Mesas,M,8,M,26.287760416666668,26.52371212121212,26.474123263888888,26.48028044871795,26.482113095238095,26.561597222222222,26.52388671875,26.472371323529412,26.430503472222224,26.372099780701756,26.372447916666665,26.706666666666667,26.374568452380952,26.306098484848484,26.163121408045978,26.680625,26.109927662037038,26.450590277777778,26.7043359375,26.5826875,25.752864583333334,26.042575757575758,25.992760416666666,25.998822115384616,25.997418154761906,26.073847222222224,26.036783854166668,25.98582720588235,25.94535300925926,25.889594298245616,25.887484375,26.1775,25.889935515873017,25.823063446969698,25.684274425287356,26.172578125,25.634227430555555,25.96546875,26.2080859375,26.092114583333334,0.20208333333333323,0.13472222222222197,0.10104166666666652,0.15666666666666695
265,2022-07-07,09:35:00,MAU,661.7361656804726,2022-07-07T09:35:00Z,Mesas,M,9,M,27.39546875,26.76818181818182,26.698663194444446,26.63943108974359,26.633340773809525,26.624847222222222,26.690442708333332,26.647371323529413,26.59185763888889,26.545904605263157,26.484651041666666,27.06621527777778,26.479623015873017,26.476775568181818,26.266095545977013,27.18578125,26.196999421296297,26.77625,26.8605859375,26.84872916666667,26.871614583333333,26.276051136363638,26.2153125,26.156041666666667,26.15000744047619,26.138618055555554,26.2014453125,26.15905637254902,26.10413773148148,26.059566885964912,26.000885416666666,26.540381944444444,25.99357638888889,25.99109375,25.783911637931034,26.661979166666665,25.720613425925926,26.2865625,26.3713671875,26.350822916666665,0.006250000000000011,0.13472222222222183,0.10104166666666652,0.08083333333333348
268,2022-07-14,13:30:00,PIN,753.7448891175743,2022-07-14T13:30:00Z,Palmas,M,15,M,26.329114583333332,26.92848484848485,26.901319444444443,26.779054487179486,26.771205357142858,26.82365972222222,26.858001302083334,26.821029411764705,26.773344907407406,26.729166666666668,26.689140625,26.278159722222224,26.682713293650792,26.67467803030303,26.550319683908047,26.213515625,26.36630497685185,26.454131944444445,27.011666666666667,26.866885416666666,25.853541666666665,26.42809659090909,26.405572916666667,26.290809294871796,26.283526785714287,26.335472222222222,26.365078125,26.327610294117648,26.28320601851852,26.244468201754387,26.204484375,25.8121875,26.19815476190476,26.188200757575757,26.064317528735632,25.733828125,25.88318287037037,25.96847222222222,26.5220703125,26.368229166666666,0.0791666666666666,0.052777777777777785,0.15729166666666697,0.18833333333333396
269,2022-07-19,15:19:00,PUC,1143.4710603550284,2022-07-19T15:19:00Z,Palmas,M,5.1,M,27.608645833333334,27.127339015151513,27.262178819444443,27.36686698717949,27.281220238095237,27.222986111111112,27.243079427083334,27.205398284313727,27.100202546296295,27.07751644736842,27.101541666666666,27.764722222222222,27.114474206349207,27.07424715909091,26.901774425287357,27.979270833333334,26.653802083333332,27.750451388888887,27.313802083333332,27.124125,27.108854166666667,26.620246212121213,26.756085069444445,26.86064903846154,26.772589285714286,26.712944444444446,26.73255859375,26.69875,26.599577546296295,26.57796052631579,26.602197916666668,27.248194444444444,26.61205357142857,26.571875,26.406102729885056,27.454114583333332,26.161941550925924,27.225711805555555,26.806054687499998,26.612875,0.020833333333333322,0.036805555555555584,0.028124999999999976,0.02250000000000003
270,2022-07-28,18:01:00,PES,1998.9099739644946,2022-07-28T18:01:00Z,Palmas,M,10.1,M,26.163645833333334,26.759876893939396,26.869626736111112,27.004495192307694,27.058377976190474,27.0429375,26.967220052083334,26.920692401960785,26.870630787037037,26.862242324561404,26.877104166666665,26.037847222222222,26.96607142857143,27.041392045454547,26.93697198275862,26.290755208333334,26.823894675925928,26.48576388888889,26.558294270833333,26.657739583333335,25.700625,26.271742424242422,26.376336805555557,26.506762820512822,26.55595238095238,26.541715277777776,26.468151041666665,26.424699754901962,26.37325810185185,26.36316885964912,26.379708333333333,25.572118055555556,26.46878472222222,26.543631628787878,26.44191091954023,25.794557291666667,26.331215277777776,26.003645833333334,26.075065104166665,26.170145833333333,0.0625,0.07291666666666669,0.06979166666666668,0.055833333333333374
272,2022-08-01,09:25:00,MYK,567.1508052071025,2022-08-01T09:25:00Z,Mesas,M,1.5,M,28.674427083333335,27.122386363636366,27.15984375,27.122548076923078,27.144940476190477,27.187361111111112,27.242955729166667,27.324129901960784,27.34828125,27.320833333333333,27.24636458333333,28.50177083333333,27.195406746031747,27.141960227272726,27.18904813218391,28.362942708333332,27.060813078703703,27.62984375,27.326848958333333,27.23663541666667,28.168541666666666,26.613267045454545,26.654296875,26.617115384615385,26.639464285714286,26.682680555555557,26.735442708333334,26.814056372549018,26.835243055555555,26.809303728070176,26.737072916666666,27.97190972222222,26.68909226190476,26.634985795454543,26.680808189655174,27.812760416666666,26.559224537037036,27.108715277777776,26.803658854166667,26.727291666666666,0.001041666666666667,0.0034722222222222316,0.002604166666666664,0.0024999999999999983
277,2022-08-01,14:15:00,MUL,998.5418789845415,2022-08-01T14:15:00Z,Mesas,F,11.1,Lactating,28.674427083333335,27.122386363636366,27.15984375,27.122548076923078,27.144940476190477,27.187361111111112,27.242955729166667,27.324129901960784,27.34828125,27.320833333333333,27.24636458333333,28.50177083333333,27.195406746031747,27.141960227272726,27.18904813218391,28.362942708333332,27.060813078703703,27.62984375,27.326848958333333,27.23663541666667,28.168541666666666,26.613267045454545,26.654296875,26.617115384615385,26.639464285714286,26.682680555555557,26.735442708333334,26.814056372549018,26.835243055555555,26.809303728070176,26.737072916666666,27.97190972222222,26.68909226190476,26.634985795454543,26.680808189655174,27.812760416666666,26.559224537037036,27.108715277777776,26.803658854166667,26.727291666666666,0.001041666666666667,0.0034722222222222316,0.002604166666666664,0.0024999999999999983
278,2022-08-02,14:32:00,MEZ,1207.4329189961263,2022-08-02T14:32:00Z,Mesas,F,20.1,Cycling,27.003958333333333,27.10039772727273,27.007022569444445,27.050472756410258,27.023653273809526,27.051145833333333,27.09677734375,27.154430147058825,27.23601273148148,27.263530701754387,27.241692708333332,27.695625,27.17453869047619,27.12916193181818,27.126756465517243,27.810833333333335,27.05457175925926,27.588940972222222,27.162916666666668,27.087020833333334,26.523385416666667,26.59899621212121,26.505164930555555,26.551354166666666,26.524181547619047,26.551236111111113,26.597265625,26.651948529411765,26.730833333333333,26.755285087719297,26.734640625,27.217708333333334,26.66940476190476,26.62668087121212,26.621817528735633,27.307942708333332,26.553327546296295,27.075034722222224,26.6604296875,26.57896875,0.19062499999999974,0.12777777777777796,0.09791666666666683,0.07833333333333348
280,2022-08-03,09:58:00,MEZ,1113.4332071005904,2022-08-03T09:58:00Z,Mesas,F,20.1,Cycling,25.474375,26.916448863636365,26.94292534722222,26.868846153846153,26.9190625,26.902791666666666,26.936119791666666,26.985833333333332,27.046446759259258,27.12941885964912,27.160890625,26.40621527777778,27.14498015873016,27.085274621212122,27.08548132183908,27.07440104166667,27.02627314814815,27.400086805555556,27.0909765625,26.956354166666667,25.054166666666667,26.416543560606062,26.4484375,26.37340544871795,26.425706845238096,26.408722222222224,26.441302083333333,26.49109068627451,26.54863425925926,26.628804824561403,26.657135416666666,25.946354166666666,26.642147817460316,26.58408143939394,26.584382183908044,26.61135416666667,26.527332175925928,26.893229166666668,26.595078125,26.453760416666668,0.1958333333333336,0.1305555555555552,0.09843750000000032,0.08041666666666658
281,2022-08-03,10:49:00,MYK,606.8682603550328,2022-08-03T10:49:00Z,Mesas,M,1.5,M,25.474375,26.916448863636365,26.94292534722222,26.868846153846153,26.9190625,26.902791666666666,26.936119791666666,26.985833333333332,27.046446759259258,27.12941885964912,27.160890625,26.40621527777778,27.14498015873016,27.085274621212122,27.08548132183908,27.07440104166667,27.02627314814815,27.400086805555556,27.0909765625,26.956354166666667,25.054166666666667,26.416543560606062,26.4484375,26.37340544871795,26.425706845238096,26.408722222222224,26.441302083333333,26.49109068627451,26.54863425925926,26.628804824561403,26.657135416666666,25.946354166666666,26.642147817460316,26.58408143939394,26.584382183908044,26.61135416666667,26.527332175925928,26.893229166666668,26.595078125,26.453760416666668,0.1958333333333336,0.1305555555555552,0.09843750000000032,0.08041666666666658
282,2022-08-04,13:58:00,MOZ,635.4664166926221,2022-08-04T13:58:00Z,Mesas,M,12.1,M,25.854583333333334,26.914725378787878,26.881614583333334,26.908733974358974,26.842388392857142,26.891020833333332,26.87751953125,26.910373774509804,26.95875578703704,27.01760416666667,27.097869791666668,25.815729166666667,27.129345238095237,27.115591856060608,27.096882183908047,26.429270833333334,27.00197627314815,27.158749999999998,27.1553515625,26.90125,25.400052083333332,26.413219696969698,26.382482638888888,26.41454326923077,26.347291666666667,26.39784722222222,26.383665364583333,26.41580269607843,26.46424189814815,26.52016995614035,26.597755208333332,25.37204861111111,26.626215277777778,26.613314393939394,26.597485632183908,25.96171875,26.505072337962964,26.671979166666667,26.6562890625,26.408354166666665,0.006250000000000009,0.1312499999999996,0.09843750000000034,0.07916666666666641
285,2022-08-05,09:45:00,MUL,488.4219747877559,2022-08-05T09:45:00Z,Mesas,F,11.1,Lactating,27.123489583333335,26.978276515151514,26.984210069444444,26.948301282051283,26.968720238095237,26.902798611111113,26.944615885416667,26.92875612745098,26.956938657407406,27.00032346491228,27.054151041666668,26.485902777777778,27.128854166666667,27.15749053030303,27.066724137931036,26.298932291666667,27.00726851851852,27.09076388888889,27.3309375,27.097479166666666,26.627916666666668,26.4846875,26.482786458333333,26.4490625,26.47407738095238,26.407340277777777,26.450983072916667,26.434509803921568,26.462037037037035,26.50549342105263,26.556562500000002,26.016041666666666,26.628720238095237,26.654479166666665,26.567575431034484,25.841041666666666,26.510219907407407,26.616875,26.826901041666666,26.601645833333333,0.001041666666666667,0.004166666666666674,0.09843750000000041,0.07875000000000025
286,2022-08-05,11:17:00,MYK,459.60173964496994,2022-08-05T11:17:00Z,Mesas,M,1.5,M,27.123489583333335,26.978276515151514,26.984210069444444,26.948301282051283,26.968720238095237,26.902798611111113,26.944615885416667,26.92875612745098,26.956938657407406,27.00032346491228,27.054151041666668,26.485902777777778,27.128854166666667,27.15749053030303,27.066724137931036,26.298932291666667,27.00726851851852,27.09076388888889,27.3309375,27.097479166666666,26.627916666666668,26.4846875,26.482786458333333,26.4490625,26.47407738095238,26.407340277777777,26.450983072916667,26.434509803921568,26.462037037037035,26.50549342105263,26.556562500000002,26.016041666666666,26.628720238095237,26.654479166666665,26.567575431034484,25.841041666666666,26.510219907407407,26.616875,26.826901041666666,26.601645833333333,0.001041666666666667,0.004166666666666674,0.09843750000000041,0.07875000000000025
287,2022-08-05,11:30:00,MEZ,590.3213058559493,2022-08-05T11:30:00Z,Mesas,F,20.1,Cycling,27.123489583333335,26.978276515151514,26.984210069444444,26.948301282051283,26.968720238095237,26.902798611111113,26.944615885416667,26.92875612745098,26.956938657407406,27.00032346491228,27.054151041666668,26.485902777777778,27.128854166666667,27.15749053030303,27.066724137931036,26.298932291666667,27.00726851851852,27.09076388888889,27.3309375,27.097479166666666,26.627916666666668,26.4846875,26.482786458333333,26.4490625,26.47407738095238,26.407340277777777,26.450983072916667,26.434509803921568,26.462037037037035,26.50549342105263,26.556562500000002,26.016041666666666,26.628720238095237,26.654479166666665,26.567575431034484,25.841041666666666,26.510219907407407,26.616875,26.826901041666666,26.601645833333333,0.001041666666666667,0.004166666666666674,0.09843750000000041,0.07875000000000025
289,2022-08-05,13:00:00,MUS,277.4990954463607,2022-08-05T13:00:00Z,Mesas,F,4.3,juv,27.123489583333335,26.978276515151514,26.984210069444444,26.948301282051283,26.968720238095237,26.902798611111113,26.944615885416667,26.92875612745098,26.956938657407406,27.00032346491228,27.054151041666668,26.485902777777778,27.128854166666667,27.15749053030303,27.066724137931036,26.298932291666667,27.00726851851852,27.09076388888889,27.3309375,27.097479166666666,26.627916666666668,26.4846875,26.482786458333333,26.4490625,26.47407738095238,26.407340277777777,26.450983072916667,26.434509803921568,26.462037037037035,26.50549342105263,26.556562500000002,26.016041666666666,26.628720238095237,26.654479166666665,26.567575431034484,25.841041666666666,26.510219907407407,26.616875,26.826901041666666,26.601645833333333,0.001041666666666667,0.004166666666666674,0.09843750000000041,0.07875000000000025
290,2022-08-15,14:00:00,TAM,685.8266745562123,2022-08-15T14:00:00Z,Tenori,F,8.1,Lactating,NA,27.207454100367197,27.13290251916758,26.95001982160555,26.84472398190045,26.95864279766861,27.115582112567463,27.187315147164394,27.236259234385493,27.182208201892745,27.113747769185007,26.01265306122449,27.042031513787283,27.042413240790175,27.038593320235755,26.280758620689657,27.03986322660864,26.813649851632047,27.25671077504726,27.135409153952843,NA,26.73342717258262,26.65713033953998,26.479702675916748,26.378606334841628,26.4866860949209,26.643577486507326,26.708018664752334,26.748462055070515,26.69605047318612,26.628780487804878,25.53326530612245,26.557810917276306,26.552893753336893,26.550656188605107,25.804965517241378,26.546922598694437,26.344183976261128,26.788298676748582,26.664909847434117,NA,0.012244897959183682,0.005517241379310336,0.1460580912863073
292,2022-08-17,12:58:00,PES,874.259623668638,2022-08-17T12:58:00Z,Palmas,M,10.1,M,NA,27.155696,27.135409153952843,27.207454100367197,27.13290251916758,26.95001982160555,26.84472398190045,26.95864279766861,27.115582112567463,27.187315147164394,27.236259234385493,NA,27.182208201892745,27.113747769185007,26.99207819804505,NA,27.09964958677686,26.280758620689657,26.813649851632047,27.25671077504726,NA,26.685264,26.664909847434117,26.73342717258262,26.65713033953998,26.479702675916748,26.378606334841628,26.4866860949209,26.643577486507326,26.708018664752334,26.748462055070515,NA,26.69605047318612,26.628780487804878,26.505108372290692,NA,26.606128925619835,25.804965517241378,26.344183976261128,26.788298676748582,NA,NA,NA,0.012244897959183682
293,2022-08-17,14:02:00,TIN,1873.4134792899388,2022-08-17T14:02:00Z,Tenori,M,3.2,M,NA,27.155696,27.135409153952843,27.207454100367197,27.13290251916758,26.95001982160555,26.84472398190045,26.95864279766861,27.115582112567463,27.187315147164394,27.236259234385493,NA,27.182208201892745,27.113747769185007,26.99207819804505,NA,27.09964958677686,26.280758620689657,26.813649851632047,27.25671077504726,NA,26.685264,26.664909847434117,26.73342717258262,26.65713033953998,26.479702675916748,26.378606334841628,26.4866860949209,26.643577486507326,26.708018664752334,26.748462055070515,NA,26.69605047318612,26.628780487804878,26.505108372290692,NA,26.606128925619835,25.804965517241378,26.344183976261128,26.788298676748582,NA,NA,NA,0.012244897959183682
294,2022-08-17,14:17:00,THO,1268.6234049028083,2022-08-17T14:17:00Z,Tenori,M,3.2,M,NA,27.155696,27.135409153952843,27.207454100367197,27.13290251916758,26.95001982160555,26.84472398190045,26.95864279766861,27.115582112567463,27.187315147164394,27.236259234385493,NA,27.182208201892745,27.113747769185007,26.99207819804505,NA,27.09964958677686,26.280758620689657,26.813649851632047,27.25671077504726,NA,26.685264,26.664909847434117,26.73342717258262,26.65713033953998,26.479702675916748,26.378606334841628,26.4866860949209,26.643577486507326,26.708018664752334,26.748462055070515,NA,26.69605047318612,26.628780487804878,26.505108372290692,NA,26.606128925619835,25.804965517241378,26.344183976261128,26.788298676748582,NA,NA,NA,0.012244897959183682
296,2022-08-18,05:53:00,TAB,2694.078267044003,2022-08-18T05:53:00Z,Tenori,F,5.6,juv,30.78123076923077,27.64239057239057,27.49723188405797,27.436908396946563,27.470827664399092,27.375378323108386,27.181890130353818,27.063418803418802,27.154905213270144,27.290521292217328,27.347537722908093,30.78123076923077,27.38453667953668,27.32398787878788,27.111257536606374,30.78123076923077,27.220240480961923,28.731578947368423,27.15045751633987,27.70234939759036,30.310769230769232,27.173754208754207,27.026797101449276,26.96641221374046,26.997063492063493,26.899959100204498,26.711564245810056,26.597059829059827,26.683025276461294,26.818590308370045,26.868635116598078,30.310769230769232,26.897464607464606,26.838448484848485,26.625456503014643,30.310769230769232,26.7263627254509,28.257280701754386,26.689705882352943,27.22652610441767,0,0,0,0
300,2022-08-22,14:46:00,TEN,1509.7309349112506,2022-08-22T14:46:00Z,Tenori,M,5.2,M,27.586458333333333,27.844579124579123,27.58873913043478,27.691055979643767,27.804943310657595,27.758456032719835,27.65482309124767,27.60136752136752,27.612527646129543,27.53400146842878,27.38102880658436,27.63920138888889,27.279530244530246,27.337151515151515,27.295180878552973,27.937994791666668,27.235200400801602,28.349599109131404,28.349599109131404,28.11965863453815,27.0690625,27.349074074074075,27.102144927536234,27.203078880407126,27.31546485260771,27.274683026584867,27.17124767225326,27.11882905982906,27.128625592417063,27.049625550660792,26.90099451303155,27.136041666666667,26.803082368082368,26.857054545454545,26.803273040482342,27.430807291666667,26.745173680694723,27.84772828507795,27.84772828507795,27.62,0.1291666666666668,0.08611111111111126,0.06458333333333321,0.05523385300668172
301,2022-08-22,15:43:00,TAB,2238.6459644970337,2022-08-22T15:43:00Z,Tenori,F,5.6,juv,27.586458333333333,27.844579124579123,27.58873913043478,27.691055979643767,27.804943310657595,27.758456032719835,27.65482309124767,27.60136752136752,27.612527646129543,27.53400146842878,27.38102880658436,27.63920138888889,27.279530244530246,27.337151515151515,27.295180878552973,27.937994791666668,27.235200400801602,28.349599109131404,28.349599109131404,28.11965863453815,27.0690625,27.349074074074075,27.102144927536234,27.203078880407126,27.31546485260771,27.274683026584867,27.17124767225326,27.11882905982906,27.128625592417063,27.049625550660792,26.90099451303155,27.136041666666667,26.803082368082368,26.857054545454545,26.803273040482342,27.430807291666667,26.745173680694723,27.84772828507795,27.84772828507795,27.62,0.1291666666666668,0.08611111111111126,0.06458333333333321,0.05523385300668172
302,2022-08-22,16:47:00,THO,341.89359698762394,2022-08-22T16:47:00Z,Tenori,M,3.2,M,27.586458333333333,27.844579124579123,27.58873913043478,27.691055979643767,27.804943310657595,27.758456032719835,27.65482309124767,27.60136752136752,27.612527646129543,27.53400146842878,27.38102880658436,27.63920138888889,27.279530244530246,27.337151515151515,27.295180878552973,27.937994791666668,27.235200400801602,28.349599109131404,28.349599109131404,28.11965863453815,27.0690625,27.349074074074075,27.102144927536234,27.203078880407126,27.31546485260771,27.274683026584867,27.17124767225326,27.11882905982906,27.128625592417063,27.049625550660792,26.90099451303155,27.136041666666667,26.803082368082368,26.857054545454545,26.803273040482342,27.430807291666667,26.745173680694723,27.84772828507795,27.84772828507795,27.62,0.1291666666666668,0.08611111111111126,0.06458333333333321,0.05523385300668172
305,2022-08-30,10:06:00,MAU,434.3240782885785,2022-08-30T10:06:00Z,Mesas,M,9.2,M,25.810104166666665,26.55545551982851,26.768066083576286,27.006508226691043,27.006508226691043,27.006508226691043,27.006508226691043,27.006508226691043,26.96390201224847,26.921573849878932,26.855715355805245,26.05638888888889,26.961090146750525,27.072763588736084,26.925211459754433,26.268993902439025,27.028495297805645,26.38092715231788,26.0715503875969,26.419056152927123,25.331822916666667,26.077191854233654,26.28597667638484,26.525109689213895,26.525109689213895,26.525109689213895,26.525109689213895,26.525109689213895,26.482589676290463,26.44083131557708,26.378516853932584,25.572604166666668,26.48250174703005,26.592717747216767,26.451491587085037,25.796951219512195,26.545350052246604,25.912935982339956,25.604403100775194,25.94038231780167,0.013541666666666704,0.09027777777777736,0.07926829268292665,0.07282913165266118
306,2022-08-30,15:42:00,MUL,409.91506508875693,2022-08-30T15:42:00Z,Mesas,F,11.2,Lactating,25.810104166666665,26.55545551982851,26.768066083576286,27.006508226691043,27.006508226691043,27.006508226691043,27.006508226691043,27.006508226691043,26.96390201224847,26.921573849878932,26.855715355805245,26.05638888888889,26.961090146750525,27.072763588736084,26.925211459754433,26.268993902439025,27.028495297805645,26.38092715231788,26.0715503875969,26.419056152927123,25.331822916666667,26.077191854233654,26.28597667638484,26.525109689213895,26.525109689213895,26.525109689213895,26.525109689213895,26.525109689213895,26.482589676290463,26.44083131557708,26.378516853932584,25.572604166666668,26.48250174703005,26.592717747216767,26.451491587085037,25.796951219512195,26.545350052246604,25.912935982339956,25.604403100775194,25.94038231780167,0.013541666666666704,0.09027777777777736,0.07926829268292665,0.07282913165266118
308,2022-08-31,05:27:00,MOS,429.90930177514747,2022-08-31T05:27:00Z,Mesas,M,9.2,M,26.0021875,26.37871382636656,26.50615160349854,26.704826666666666,26.927487394957986,26.927487394957986,26.927487394957986,26.927487394957986,26.927487394957986,26.89130750605327,26.857243445692884,25.882395833333334,26.80011879804333,26.902364112639162,26.937826284674852,26.049036458333333,27.03654475792407,26.14814569536424,26.158031007751937,26.21984468339307,25.512552083333333,25.89739549839228,26.025451895043734,26.220835555555556,26.444235294117647,26.444235294117647,26.444235294117647,26.444235294117647,26.444235294117647,26.40820823244552,26.37480149812734,25.395416666666666,26.32109713487072,26.42215455140799,26.46050932241928,25.560104166666665,26.552288401253918,25.676136865342162,25.682232558139535,25.74225806451613,0.19062499999999968,0.13541666666666646,0.16249999999999992,0.14716981132075488
309,2022-08-31,08:49:00,MAY,342.3470793928459,2022-08-31T08:49:00Z,Mesas,F,3.7,juv,26.0021875,26.37871382636656,26.50615160349854,26.704826666666666,26.927487394957986,26.927487394957986,26.927487394957986,26.927487394957986,26.927487394957986,26.89130750605327,26.857243445692884,25.882395833333334,26.80011879804333,26.902364112639162,26.937826284674852,26.049036458333333,27.03654475792407,26.14814569536424,26.158031007751937,26.21984468339307,25.512552083333333,25.89739549839228,26.025451895043734,26.220835555555556,26.444235294117647,26.444235294117647,26.444235294117647,26.444235294117647,26.444235294117647,26.40820823244552,26.37480149812734,25.395416666666666,26.32109713487072,26.42215455140799,26.46050932241928,25.560104166666665,26.552288401253918,25.676136865342162,25.682232558139535,25.74225806451613,0.19062499999999968,0.13541666666666646,0.16249999999999992,0.14716981132075488
310,2022-08-31,10:07:00,MAN,730.3941159763306,2022-08-31T10:07:00Z,Mesas,M,8.2,M,26.0021875,26.37871382636656,26.50615160349854,26.704826666666666,26.927487394957986,26.927487394957986,26.927487394957986,26.927487394957986,26.927487394957986,26.89130750605327,26.857243445692884,25.882395833333334,26.80011879804333,26.902364112639162,26.937826284674852,26.049036458333333,27.03654475792407,26.14814569536424,26.158031007751937,26.21984468339307,25.512552083333333,25.89739549839228,26.025451895043734,26.220835555555556,26.444235294117647,26.444235294117647,26.444235294117647,26.444235294117647,26.444235294117647,26.40820823244552,26.37480149812734,25.395416666666666,26.32109713487072,26.42215455140799,26.46050932241928,25.560104166666665,26.552288401253918,25.676136865342162,25.682232558139535,25.74225806451613,0.19062499999999968,0.13541666666666646,0.16249999999999992,0.14716981132075488
311,2022-09-01,08:42:00,MYK,1038.0218351854542,2022-09-01T08:42:00Z,Mesas,M,1.6,M,26.096302083333335,26.21426580921758,26.358833819241983,26.477093333333332,26.662432432432432,26.87061430793157,26.87061430793157,26.87061430793157,26.87061430793157,26.87061430793157,26.83912359550562,26.05666666666667,26.810845562543676,26.760229207596595,26.979513415188723,25.953203125,27.042636711947058,26.20523076923077,26.296201550387597,26.077228195937874,25.604583333333334,25.73652733118971,25.877725947521867,25.996533333333332,26.178828828828827,26.387674961119753,26.387674961119753,26.387674961119753,26.387674961119753,26.387674961119753,26.356314606741574,25.570555555555554,26.32863032844165,26.28120497707924,26.499549795361528,25.468203125,26.557920585161963,25.725923076923078,25.821147286821706,25.604444444444443,0.2135416666666664,0.14305555555555546,0.11354166666666683,0.13958333333333353
